cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
      5239,-3.222883046E-01, 9.845708013E-01, 2.549716711E+00,-2.223164309E-03, 1.041290001E-03, 8.768605068E-03
      5240,-3.208773434E-01, 9.055425525E-01, 2.549818277E+00,-5.128580378E-04, 4.962107632E-04,-6.937040482E-03
      5241,-3.397445381E-01, 8.866753578E-01, 2.549818277E+00, 2.733266447E-04,-1.333013352E-04,-7.489959244E-03
      5242,-3.586117625E-01, 8.678081632E-01, 2.549818277E+00, 1.934594911E-04, 2.481591655E-04,-8.004841395E-03
      5243,-3.774789572E-01, 8.489409685E-01, 2.549818277E+00,-8.191385132E-05, 4.168580926E-05,-8.158521727E-03
      5244,-3.963461518E-01, 8.300737143E-01, 2.549818277E+00, 6.923542969E-05,-2.653847681E-03,-8.239988238E-03
      5245,-4.152133465E-01, 8.112065196E-01, 2.549818277E+00, 6.135617150E-05, 5.355441826E-04,-8.270554245E-03
      5246,-4.340805709E-01, 7.923393250E-01, 2.549818277E+00,-2.190503255E-05,-1.033491106E-03,-8.300280198E-03
      5247,-2.642757297E-01, 9.432769418E-01, 2.549818277E+00, 1.316676498E-03,-9.230232099E-04,-5.383748095E-03
      5248,-2.831429243E-01, 9.621441960E-01, 2.549818277E+00,-1.280987635E-03,-1.386643969E-03,-2.751301974E-03
      5249,-2.831429243E-01, 9.244097471E-01, 2.549818277E+00,-6.995836156E-05,-1.160167856E-03,-6.918790285E-03
      5250,-3.028286994E-01, 9.832848310E-01, 2.549716949E+00,-2.268594457E-03,-1.761147403E-03, 5.130792037E-03
      5251,-3.020101190E-01, 9.055425525E-01, 2.549818277E+00,-4.398408928E-04,-1.030348125E-03,-7.608779240E-03
      5252,-3.208773434E-01, 8.866753578E-01, 2.549818277E+00, 1.587742008E-04, 3.372690117E-04,-7.683998905E-03
      5253,-3.397445381E-01, 8.678081632E-01, 2.549818277E+00, 1.141635221E-04,-1.174092249E-04,-7.956899703E-03
      5254,-3.586117625E-01, 8.489409685E-01, 2.549818277E+00,-7.685836317E-05, 1.069361606E-04,-8.201788180E-03
      5255,-3.774789572E-01, 8.300737143E-01, 2.549818277E+00, 3.215059041E-05, 3.444392860E-05,-8.250722662E-03
      5256,-3.963461518E-01, 8.112065196E-01, 2.549818277E+00, 3.036258386E-05,-1.926033525E-03,-8.255620487E-03
      5257,-4.152133465E-01, 7.923393250E-01, 2.549818277E+00,-3.138911416E-05,-1.163778143E-04,-8.260696195E-03
      5258,-4.340805709E-01, 7.734721303E-01, 2.549818277E+00,-5.049533502E-05,-8.365971735E-04,-8.192666806E-03
      5259,-2.454085052E-01, 9.432769418E-01, 2.549818277E+00, 8.347235271E-04, 1.017665397E-02,-5.711985752E-03
      5260,-2.642757297E-01, 9.621441960E-01, 2.549818277E+00,-9.342471603E-04,-1.106275944E-03,-2.849292010E-03
      5261,-2.642757297E-01, 9.244097471E-01, 2.549818277E+00,-4.568588338E-05,-8.066988667E-04,-6.900740787E-03
      5262,-2.831429243E-01, 9.810113907E-01, 2.549818277E+00,-2.084766747E-03,-1.524078427E-03, 1.157920109E-03
      5263,-2.831429243E-01, 9.055425525E-01, 2.549818277E+00,-3.462053137E-04,-1.067021396E-03,-7.710450795E-03
      5264,-3.021794856E-01, 1.000415087E+00, 2.549762249E+00,-1.581656979E-03,-1.231101225E-03, 3.896387934E-04
      5265,-3.020101190E-01, 8.866753578E-01, 2.549818277E+00, 9.827875328E-05,-9.214696474E-04,-8.005263284E-03
      5266,-3.208773434E-01, 8.678081632E-01, 2.549818277E+00, 5.456657891E-05, 2.461219265E-04,-8.032813668E-03
      5267,-3.397445381E-01, 8.489409685E-01, 2.549818277E+00,-7.321015437E-05,-9.823421715E-05,-8.138047531E-03
      5268,-3.586117625E-01, 8.300737143E-01, 2.549818277E+00,-4.679902759E-06, 4.466876635E-05,-8.247195743E-03
      5269,-3.774789572E-01, 8.112065196E-01, 2.549818277E+00,-1.025940605E-06, 3.324687350E-05,-8.226916194E-03
      5270,-3.963461518E-01, 7.923393250E-01, 2.549818277E+00,-4.276655818E-05,-1.159550506E-03,-8.152487688E-03
      5271,-4.152133465E-01, 7.734721303E-01, 2.549818277E+00,-6.072678661E-05,-3.531288530E-04,-8.089609444E-03
      5272,-4.340805709E-01, 7.546049356E-01, 2.549818277E+00,-5.053398127E-05,-5.762959481E-04,-7.977606729E-03
      5273,-2.265413105E-01, 9.432769418E-01, 2.549818277E+00, 3.278653312E-04,-4.349368159E-03,-6.666250993E-03
      5274,-2.454085052E-01, 9.621441960E-01, 2.549818277E+00,-7.674273802E-04, 1.421788894E-02,-1.719035092E-03
      5275,-2.454085052E-01, 9.244097471E-01, 2.549818277E+00,-5.741227869E-05, 6.156468298E-03,-7.298661396E-03
      5276,-2.642757297E-01, 9.810113907E-01, 2.549818277E+00,-1.688250341E-03,-1.404462382E-03,-2.632683027E-04
      5277,-2.642757297E-01, 9.055425525E-01, 2.549818277E+00,-2.457684604E-04,-7.227875758E-04,-7.682104129E-03
      5278,-2.838742435E-01, 1.000434756E+00, 2.549818277E+00,-6.335312035E-03,-1.417006482E-03, 1.993308542E-03
      5279,-2.831429243E-01, 8.866753578E-01, 2.549818277E+00, 6.135285366E-05,-9.809713811E-04,-8.046586998E-03
      5280,-3.020101190E-01, 8.678081632E-01, 2.549818277E+00, 1.057728878E-05,-8.155772230E-04,-8.164511994E-03
      5281,-3.208773434E-01, 8.489409685E-01, 2.549818277E+00,-7.102447125E-05, 2.046142763E-04,-8.179491386E-03
      5282,-3.397445381E-01, 8.300737143E-01, 2.549818277E+00,-3.575430310E-05,-7.319206634E-05,-8.193701506E-03
      5283,-3.586117625E-01, 8.112065196E-01, 2.549818277E+00,-2.964135820E-05, 3.331586777E-05,-8.166373707E-03
      5284,-3.774789572E-01, 7.923393250E-01, 2.549818277E+00,-5.228292866E-05, 3.527202352E-05,-8.087577298E-03
      5285,-3.963461518E-01, 7.734721303E-01, 2.549818277E+00,-6.572357961E-05,-5.409969017E-04,-7.966524921E-03
      5286,-4.152133465E-01, 7.546049356E-01, 2.549818277E+00,-5.771850920E-05,-3.526110959E-04,-7.876435295E-03
      5287,-4.340805709E-01, 7.357376814E-01, 2.549818277E+00,-5.649826926E-05,-3.219859791E-04,-7.778026629E-03
      5288,-2.076740861E-01, 9.432769418E-01, 2.549818277E+00,-4.663017535E-06,-2.289971802E-03,-6.559101865E-03
      5289,-2.265413105E-01, 9.621441960E-01, 2.549818277E+00,-7.044271333E-04,-5.007686093E-03,-4.805788863E-03
      5290,-2.265413105E-01, 9.244097471E-01, 2.549818277E+00,-8.183642058E-05,-3.898700466E-03,-7.628801744E-03
      5291,-2.454085052E-01, 9.810113907E-01, 2.549818277E+00,-1.288453816E-03, 1.722351275E-02,-8.418735888E-06
      5292,-2.454085052E-01, 9.055425525E-01, 2.549818277E+00,-1.784901106E-04, 3.050550818E-03,-7.884006016E-03
      5293,-2.649239898E-01, 1.002853632E+00, 2.549818277E+00,-9.405064397E-03,-1.782752108E-03, 4.988446366E-03
      5294,-2.642757297E-01, 8.866753578E-01, 2.549818277E+00, 3.803151412E-05,-6.323460839E-04,-8.008717559E-03
      5295,-2.831429243E-01, 8.678081632E-01, 2.549818277E+00,-2.048052738E-05,-8.824138204E-04,-8.157948032E-03
      5296,-3.020101190E-01, 8.489409685E-01, 2.549818277E+00,-7.019485201E-05,-7.134690532E-04,-8.202768862E-03
      5297,-3.208773434E-01, 8.300737143E-01, 2.549818277E+00,-5.895054710E-05, 1.839731558E-04,-8.145649917E-03
      5298,-3.397445381E-01, 8.112065196E-01, 2.549818277E+00,-5.338332994E-05,-3.572033165E-05,-8.063448593E-03
      5299,-3.586117625E-01, 7.923393250E-01, 2.549818277E+00,-6.166067760E-05, 4.291001096E-05,-8.008029312E-03
      5300,-3.774789572E-01, 7.734721303E-01, 2.549818277E+00,-6.737100921E-05, 3.919527444E-05,-7.893254049E-03
      5301,-3.963461518E-01, 7.546049356E-01, 2.549818277E+00,-6.054395271E-05,-1.505464897E-04,-7.771693636E-03
      5302,-4.152133465E-01, 7.357376814E-01, 2.549818277E+00,-5.600393342E-05,-2.639236918E-04,-7.682827301E-03
      5303,-4.340805709E-01, 7.168704867E-01, 2.549818277E+00,-5.943302313E-05,-1.280528377E-04,-7.596120238E-03
      5304,-1.888068765E-01, 9.432769418E-01, 2.549818277E+00,-1.577354124E-04,-1.603578450E-03,-6.454752292E-03
      5305,-2.076740861E-01, 9.621441960E-01, 2.549818277E+00,-6.417706609E-04,-2.891418058E-03,-4.738364369E-03
      5306,-2.076740861E-01, 9.244097471E-01, 2.549818277E+00,-8.390236326E-05,-1.609966741E-03,-7.574944757E-03
      5307,-2.265413105E-01, 9.810113907E-01, 2.549818277E+00,-9.773416677E-04,-6.007147487E-03,-2.375837881E-03
      5308,-2.265413105E-01, 9.055425525E-01, 2.549818277E+00,-1.377066219E-04,-3.532947041E-03,-8.005550131E-03
      5309,-2.456335425E-01, 1.001983643E+00, 2.549818277E+00,-1.076026447E-02, 1.905900054E-02, 6.174015813E-03
      5310,-2.454085052E-01, 8.866753578E-01, 2.549818277E+00, 1.500060625E-05, 1.027570688E-03,-8.102064021E-03
      5311,-2.642757297E-01, 8.678081632E-01, 2.549818277E+00,-4.028340481E-05,-4.898658372E-04,-8.132530376E-03
      5312,-2.831429243E-01, 8.489409685E-01, 2.549818277E+00,-7.004694635E-05,-7.106596022E-04,-8.178489283E-03
      5313,-3.020101190E-01, 8.300737143E-01, 2.549818277E+00,-7.378723240E-05,-6.011663354E-04,-8.099854924E-03
      5314,-3.208773434E-01, 8.112065196E-01, 2.549818277E+00,-7.021441706E-05, 1.702396839E-04,-8.001675829E-03
      5315,-3.397445381E-01, 7.923393250E-01, 2.549818277E+00,-7.044571248E-05, 1.290384262E-05,-7.912703790E-03
      5316,-3.586117625E-01, 7.734721303E-01, 2.549818277E+00,-6.962812040E-05, 5.895017239E-05,-7.819438353E-03
      5317,-3.774789572E-01, 7.546049356E-01, 2.549818277E+00,-6.152161222E-05, 4.575330968E-05,-7.696675137E-03
      5318,-3.963461518E-01, 7.357376814E-01, 2.549818277E+00,-5.505072113E-05, 1.042410167E-05,-7.585355081E-03
      5319,-4.152133465E-01, 7.168704867E-01, 2.549818277E+00,-5.446396244E-05,-1.540561643E-04,-7.500418462E-03
      5320,-4.340805709E-01, 6.980032921E-01, 2.549818277E+00,-6.219454372E-05,-7.711444596E-06,-7.419468369E-03
      5321,-1.699396819E-01, 9.432769418E-01, 2.549818277E+00,-2.200288000E-04,-2.945425513E-04,-6.619750522E-03
      5322,-1.888068765E-01, 9.621441960E-01, 2.549818277E+00,-5.310015986E-04,-1.992664300E-03,-4.635008052E-03
      5323,-1.888068765E-01, 9.244097471E-01, 2.549818277E+00,-6.794482761E-05,-1.202072599E-03,-7.525351830E-03
      5324,-2.076740861E-01, 9.810113907E-01, 2.549818277E+00,-6.905808114E-04,-3.190153511E-03,-2.105655149E-03
      5325,-2.076740861E-01, 9.055425525E-01, 2.549818277E+00,-9.921810852E-05,-1.020947937E-03,-7.996953093E-03
      5326,-2.265413105E-01, 9.998785853E-01, 2.549818277E+00, 1.707434189E-03,-7.100291084E-03, 9.047195315E-03
      5327,-2.265413105E-01, 8.866753578E-01, 2.549818277E+00,-5.741230780E-06,-2.962817671E-03,-8.100538515E-03
      5328,-2.439004183E-01, 1.017620683E+00, 2.549863577E+00, 1.429381967E-02, 2.592886100E-03,-2.310744114E-02
      5329,-2.454085052E-01, 8.678081632E-01, 2.549818277E+00,-5.100069757E-05,-6.907156785E-05,-8.174086921E-03
      5330,-2.642757297E-01, 8.489409685E-01, 2.549818277E+00,-6.965184730E-05,-3.102267801E-04,-8.118387312E-03
      5331,-2.831429243E-01, 8.300737143E-01, 2.549818277E+00,-8.057250670E-05,-4.726545885E-04,-8.038900793E-03
      5332,-3.020101190E-01, 8.112065196E-01, 2.549818277E+00,-7.912801811E-05,-4.391894327E-04,-7.932839915E-03
      5333,-3.208773434E-01, 7.923393250E-01, 2.549818277E+00,-7.644465950E-05, 1.594690693E-04,-7.838022895E-03
      5334,-3.397445381E-01, 7.734721303E-01, 2.549818277E+00,-7.293432282E-05, 5.918508396E-05,-7.740034722E-03
      5335,-3.586117625E-01, 7.546049356E-01, 2.549818277E+00,-6.351508637E-05, 7.669741899E-05,-7.625928614E-03
      5336,-3.774789572E-01, 7.357376814E-01, 2.549818277E+00,-5.494062862E-05, 5.792335287E-05,-7.506592199E-03
      5337,-3.963461518E-01, 7.168704867E-01, 2.549818277E+00,-5.080009214E-05, 4.857577005E-05,-7.401781622E-03
      5338,-4.152133465E-01, 6.980032921E-01, 2.549818277E+00,-5.522476567E-05,-4.687349428E-05,-7.316651288E-03
      5339,-4.340805709E-01, 6.791360974E-01, 2.549818277E+00,-6.488781946E-05, 5.483286805E-05,-7.236550096E-03
      5340,-1.510724723E-01, 9.432769418E-01, 2.549818277E+00,-2.667015651E-04, 6.781836506E-03,-7.100082003E-03
      5341,-1.699396819E-01, 9.621441960E-01, 2.549818277E+00,-3.980697948E-04,-4.083740350E-04,-5.105053075E-03
      5342,-1.699396819E-01, 9.244097471E-01, 2.549818277E+00,-6.734624912E-05,-2.081840212E-04,-7.533939555E-03
      5343,-1.888068765E-01, 9.810113907E-01, 2.549818277E+00,-4.659504339E-04,-2.255475614E-03,-1.994408434E-03
      5344,-1.888068765E-01, 9.055425525E-01, 2.549818277E+00,-6.381172716E-05,-8.061853587E-04,-7.995653898E-03
      5345,-2.076740861E-01, 9.998785853E-01, 2.549818277E+00, 4.159305710E-03,-2.902921755E-03, 1.299997675E-03
      5346,-2.076740861E-01, 8.866753578E-01, 2.549818277E+00,-1.496042842E-05,-6.303903065E-04,-8.109047078E-03
      5347,-2.269090414E-01, 1.017144442E+00, 2.549818277E+00, 4.891769495E-03,-1.367964433E-04,-1.614540815E-03
      5348,-2.265413105E-01, 8.678081632E-01, 2.549818277E+00,-5.298997712E-05,-2.109483583E-03,-8.103785105E-03
      5349,-2.454085052E-01, 8.489409685E-01, 2.549818277E+00,-6.653743912E-05,-5.097655230E-04,-8.057420142E-03
      5350,-2.642757297E-01, 8.300737143E-01, 2.549818277E+00,-8.040259127E-05,-1.527945133E-04,-7.969275117E-03
      5351,-2.831429243E-01, 8.112065196E-01, 2.549818277E+00,-8.074445213E-05,-2.495520166E-04,-7.866536267E-03
      5352,-3.020101190E-01, 7.923393250E-01, 2.549818277E+00,-7.774799451E-05,-2.436847572E-04,-7.758365013E-03
      5353,-3.208773434E-01, 7.734721303E-01, 2.549818277E+00,-7.508759882E-05, 1.483437663E-04,-7.660727948E-03
      5354,-3.397445381E-01, 7.546049356E-01, 2.549818277E+00,-6.660908548E-05, 9.200750355E-05,-7.553377654E-03
      5355,-3.586117625E-01, 7.357376814E-01, 2.549818277E+00,-5.644185512E-05, 9.055480768E-05,-7.430894766E-03
      5356,-3.774789572E-01, 7.168704867E-01, 2.549818277E+00,-4.954736505E-05, 7.312724483E-05,-7.313674316E-03
      5357,-3.963461518E-01, 6.980032921E-01, 2.549818277E+00,-5.005089406E-05, 6.618753105E-05,-7.210596930E-03
      5358,-4.152133465E-01, 6.791360974E-01, 2.549818277E+00,-5.772980876E-05, 2.978988232E-05,-7.121399511E-03
      5359,-4.340805709E-01, 6.602689028E-01, 2.549818277E+00,-6.637734623E-05, 8.337895270E-05,-7.036467548E-03
      5360,-1.322052628E-01, 9.432769418E-01, 2.549818277E+00,-3.007828200E-04,-2.326568356E-03,-7.147607859E-03
      5361,-1.510724723E-01, 9.621441960E-01, 2.549818277E+00,-3.335549845E-04, 8.680876344E-03,-5.988138262E-03
      5362,-1.510724723E-01, 9.244097471E-01, 2.549818277E+00,-1.019283445E-04, 4.678513855E-03,-7.692941464E-03
      5363,-1.699396819E-01, 9.810113907E-01, 2.549818277E+00,-3.147544921E-04,-5.582514568E-04,-2.990975045E-03
      5364,-1.699396819E-01, 9.055425525E-01, 2.549818277E+00,-4.987255306E-05,-1.408020908E-04,-7.947999984E-03
      5365,-1.888068765E-01, 9.998785853E-01, 2.549818277E+00, 3.680574242E-03,-2.211496700E-03, 1.182464999E-03
      5366,-1.888068765E-01, 8.866753578E-01, 2.549818277E+00,-1.712087396E-05,-4.357331200E-04,-8.113036864E-03
      5367,-2.081849873E-01, 1.019049644E+00, 2.549818277E+00,-2.183538396E-03,-1.600701828E-03, 7.231959025E-04
      5368,-2.076740861E-01, 8.678081632E-01, 2.549818277E+00,-4.809568054E-05,-4.189678293E-04,-8.061499335E-03
      5369,-2.265413105E-01, 8.489409685E-01, 2.549818277E+00,-5.775891623E-05,-1.249689027E-03,-7.960871793E-03
      5370,-2.454085052E-01, 8.300737143E-01, 2.549818277E+00,-7.363883924E-05,-5.757208564E-04,-7.885658182E-03
      5371,-2.642757297E-01, 8.112065196E-01, 2.549818277E+00,-7.689517224E-05,-5.383585813E-05,-7.800737862E-03
      5372,-2.831429243E-01, 7.923393250E-01, 2.549818277E+00,-7.441678463E-05,-8.446347056E-05,-7.690603379E-03
      5373,-3.020101190E-01, 7.734721303E-01, 2.549818277E+00,-7.374131383E-05,-7.687405741E-05,-7.575136609E-03
      5374,-3.208773434E-01, 7.546049356E-01, 2.549818277E+00,-6.872639642E-05, 1.352625113E-04,-7.470690180E-03
      5375,-3.397445381E-01, 7.357376814E-01, 2.549818277E+00,-5.910949403E-05, 1.092302628E-04,-7.354632020E-03
      5376,-3.586117625E-01, 7.168704867E-01, 2.549818277E+00,-5.053395216E-05, 9.909119399E-05,-7.226620335E-03
      5377,-3.774789572E-01, 6.980032921E-01, 2.549818277E+00,-4.778863513E-05, 8.501377306E-05,-7.108374499E-03
      5378,-3.963461518E-01, 6.791360974E-01, 2.549818277E+00,-5.199741645E-05, 7.802725304E-05,-7.002354600E-03
      5379,-4.152133465E-01, 6.602689028E-01, 2.549818277E+00,-6.013441453E-05, 7.245023153E-05,-6.905129645E-03
      5380,-4.340805709E-01, 6.414016485E-01, 2.549818277E+00,-6.678502541E-05, 9.340646648E-05,-6.817819085E-03
      5381,-1.133380607E-01, 9.432769418E-01, 2.549818277E+00,-3.065519268E-04,-2.896188525E-04,-6.883410737E-03
      5382,-1.322052628E-01, 9.621441960E-01, 2.549818277E+00,-3.311309847E-04,-2.695218194E-03,-6.338563748E-03
      5383,-1.322052628E-01, 9.244097471E-01, 2.549818277E+00,-1.501946681E-04,-2.048856113E-03,-7.621000987E-03
      5384,-1.510724723E-01, 9.810113907E-01, 2.549818277E+00,-2.432823530E-04, 1.035178080E-02,-3.977522254E-03
      5385,-1.510724723E-01, 9.055425525E-01, 2.549818277E+00,-6.495777779E-05, 2.767002909E-03,-7.946440019E-03
      5386,-1.699396819E-01, 9.998785853E-01, 2.549818277E+00, 3.240141319E-03,-7.419050089E-04,-7.454107981E-04
      5387,-1.699396819E-01, 8.866753578E-01, 2.549818277E+00,-2.305550152E-05,-8.948032337E-05,-8.047221228E-03
      5388,-1.894079894E-01, 1.020814180E+00, 2.549818277E+00,-5.381694995E-03,-1.432208926E-03, 2.090296941E-03
      5389,-1.888068765E-01, 8.678081632E-01, 2.549818277E+00,-4.299177454E-05,-1.626347948E-04,-8.031060919E-03
      5390,-2.076740861E-01, 8.489409685E-01, 2.549818277E+00,-4.646186790E-05,-2.896886435E-04,-7.903145626E-03
      5391,-2.265413105E-01, 8.300737143E-01, 2.549818277E+00,-6.087102884E-05,-5.758496118E-04,-7.793576922E-03
      5392,-2.454085052E-01, 8.112065196E-01, 2.549818277E+00,-6.848412158E-05,-4.729089560E-04,-7.719481364E-03
      5393,-2.642757297E-01, 7.923393250E-01, 2.549818277E+00,-6.794567889E-05,-1.311072538E-05,-7.625281811E-03
      5394,-2.831429243E-01, 7.734721303E-01, 2.549818277E+00,-6.865131581E-05, 1.546260683E-05,-7.503591012E-03
      5395,-3.020101190E-01, 7.546049356E-01, 2.549818277E+00,-6.759675307E-05, 3.458666833E-05,-7.379784249E-03
      5396,-3.208773434E-01, 7.357376814E-01, 2.549818277E+00,-6.117564044E-05, 1.233187068E-04,-7.265902124E-03
      5397,-3.397445381E-01, 7.168704867E-01, 2.549818277E+00,-5.275270451E-05, 1.142297915E-04,-7.138333283E-03
      5398,-3.586117625E-01, 6.980032921E-01, 2.549818277E+00,-4.788210208E-05, 1.022096476E-04,-7.005588152E-03
      5399,-3.774789572E-01, 6.791360974E-01, 2.549818277E+00,-4.878513209E-05, 9.142122872E-05,-6.883210968E-03
      5400,-3.963461518E-01, 6.602689028E-01, 2.549818277E+00,-5.455737846E-05, 8.489711036E-05,-6.769069470E-03
      5401,-4.152133465E-01, 6.414016485E-01, 2.549818277E+00,-6.114770076E-05, 8.961380809E-05,-6.667461246E-03
      5402,-4.340805709E-01, 6.225344539E-01, 2.549818277E+00,-6.547889643E-05, 9.340016550E-05,-6.577085704E-03
      5403,-9.447085857E-02, 9.432769418E-01, 2.549818277E+00,-2.862774709E-04,-2.031172917E-04,-6.407220382E-03
      5404,-1.133380607E-01, 9.621441960E-01, 2.549818277E+00,-3.354624496E-04,-2.792157175E-04,-5.912874825E-03
      5405,-1.133380607E-01, 9.244097471E-01, 2.549818277E+00,-1.777360594E-04,-2.745464153E-04,-7.454239298E-03
      5406,-1.322052628E-01, 9.810113907E-01, 2.549818277E+00,-2.133444505E-04,-3.200153587E-03,-5.057879724E-03
      5407,-1.322052628E-01, 9.055425525E-01, 2.549818277E+00,-9.140926704E-05,-1.828171313E-03,-7.848267443E-03
      5408,-1.510724723E-01, 9.998785853E-01, 2.549818277E+00, 2.955062781E-03, 1.191703603E-02,-6.766788429E-04
      5409,-1.510724723E-01, 8.866753578E-01, 2.549818277E+00,-4.007195457E-05, 1.354558626E-03,-8.027162403E-03
      5410,-1.702014208E-01, 1.022380471E+00, 2.549818277E+00,-6.215612404E-03,-8.755522431E-04, 4.025372036E-04
      5411,-1.699396819E-01, 8.678081632E-01, 2.549818277E+00,-4.413164788E-05,-5.316208990E-05,-7.987661287E-03
      5412,-1.888068765E-01, 8.489409685E-01, 2.549818277E+00,-3.955521606E-05,-3.398402987E-05,-7.883790880E-03
      5413,-2.076740861E-01, 8.300737143E-01, 2.549818277E+00,-4.723180609E-05,-1.816958829E-04,-7.744465023E-03
      5414,-2.265413105E-01, 8.112065196E-01, 2.549818277E+00,-5.641518146E-05,-1.708910859E-04,-7.634020876E-03
      5415,-2.454085052E-01, 7.923393250E-01, 2.549818277E+00,-5.895448339E-05,-3.006849147E-04,-7.549377624E-03
      5416,-2.642757297E-01, 7.734721303E-01, 2.549818277E+00,-6.110024697E-05, 9.966532161E-06,-7.435160223E-03
      5417,-2.831429243E-01, 7.546049356E-01, 2.549818277E+00,-6.289699377E-05, 6.676054909E-05,-7.300921716E-03
      5418,-3.020101190E-01, 7.357376814E-01, 2.549818277E+00,-6.066242713E-05, 9.264608525E-05,-7.168794051E-03
      5419,-3.208773434E-01, 7.168704867E-01, 2.549818277E+00,-5.465001959E-05, 1.149037489E-04,-7.039882708E-03
      5420,-3.397445381E-01, 6.980032921E-01, 2.549818277E+00,-4.910750067E-05, 1.118561413E-04,-6.900535896E-03
